data,hora,data_hora,ano,mes,dia_semana,hora_dia,periodo_dia,uf,municipio,regiao_grande_vitoria,rodovia,rodovia_label,km,latitude,longitude,causa,tipo_acidente,classificacao,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,mortos,feridos_graves,feridos_leves,feridos,ilesos,ignorados,veiculos,pessoas,regional,delegacia,uop,risco_alto,nivel_risco
2025-04-14,11:20,2025-04-14 11:20:00,2025.0,4.0,segunda,11.0,manha,ES,LINHARES,False,101.0,BR-101,145.0,-19.36091731,-40.06446409,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta;Aclive,Sim,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,0,moderado
2025-04-14,14:40,2025-04-14 14:40:00,2025.0,4.0,segunda,14.0,tarde,ES,VIANA,True,101.0,BR-101,300.8,-20.36291413,-40.4376483,Acumulo de areia ou detritos sobre o pavimento,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Curva,Sim,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,0,moderado
2025-04-14,16:15,2025-04-14 16:15:00,2025.0,4.0,segunda,16.0,tarde,ES,SERRA,True,101.0,BR-101,254.0,-20.11139198,-40.327034,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Em Obras;Reta,Sim,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,0,moderado
2025-04-15,07:45,2025-04-15 07:45:00,2025.0,4.0,terca,7.0,manha,ES,LINHARES,False,101.0,BR-101,142.9,-19.34291313,-40.06376982,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,0,moderado
2025-04-15,08:50,2025-04-15 08:50:00,2025.0,4.0,terca,8.0,manha,ES,CARIACICA,True,101.0,BR-101,296.0,-20.34352039,-40.40486097,Conversão proibida,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Não,0.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,0,moderado
2025-04-15,11:40,2025-04-15 11:40:00,2025.0,4.0,terca,11.0,manha,ES,LINHARES,False,101.0,BR-101,141.0,-19.326444,-40.071735,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,0,moderado
2025-04-15,19:00,2025-04-15 19:00:00,2025.0,4.0,terca,19.0,noite,ES,SAO MATEUS,False,101.0,BR-101,66.7,-18.70935945,-39.8658931,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Anoitecer,Decrescente,Nublado,Dupla,Reta,Sim,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,SPRF-ES,DEL04-ES,UOP02-DEL04-ES,0,moderado
2025-02-03,06:20,2025-02-03 06:20:00,2025.0,2.0,segunda,6.0,manha,ES,LINHARES,False,101.0,BR-101,143.2,-19.34286596,-40.0638568,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,1,grave
2025-04-17,10:50,2025-04-17 10:50:00,2025.0,4.0,quinta,10.0,manha,ES,LINHARES,False,101.0,BR-101,122.4,-19.16405956,-40.08504326,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta;Declive,Não,0.0,0.0,3.0,3.0,1.0,0.0,1.0,4.0,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,0,moderado
2025-04-17,18:47,2025-04-17 18:47:00,2025.0,4.0,quinta,18.0,noite,ES,SERRA,True,101.0,BR-101,233.0,-20.0409088,-40.38656,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Dupla,Reta,Não,0.0,0.0,1.0,1.0,3.0,0.0,2.0,4.0,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,0,moderado
2025-04-17,23:00,2025-04-17 23:00:00,2025.0,4.0,quinta,23.0,noite,ES,SERRA,True,101.0,BR-101,269.7,-20.224463,-40.270198,Reação tardia ou ineficiente do condutor,Engavetamento,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,0.0,0.0,1.0,1.0,4.0,0.0,3.0,5.0,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,0,moderado
2025-04-18,03:30,2025-04-18 03:30:00,2025.0,4.0,sexta,3.0,madrugada,ES,CARIACICA,True,101.0,BR-101,283.0,-20.2334214,-40.36909103,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,Sim,0.0,0.0,3.0,3.0,1.0,0.0,1.0,4.0,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,0,moderado
2025-04-18,09:10,2025-04-18 09:10:00,2025.0,4.0,sexta,9.0,manha,ES,IBIRACU,False,101.0,BR-101,214.0,-19.830006,-40.372636,Ausência de reação do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Reta,Sim,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,0,baixo
2025-04-18,11:35,2025-04-18 11:35:00,2025.0,4.0,sexta,11.0,manha,ES,LINHARES,False,101.0,BR-101,151.0,-19.4044895,-40.0609856,Transitar na contramão,Colisão frontal,Sem Vítimas,Pleno dia,Decrescente,Nublado,Simples,Curva,Sim,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,0,baixo
2025-04-18,19:45,2025-04-18 19:45:00,2025.0,4.0,sexta,19.0,noite,ES,SAO MATEUS,False,101.0,BR-101,68.0,-18.72490549,-39.85975698,Ingestão de álcool pelo condutor,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Chuva,Múltipla,Retorno Regulamentado;Interseção de Vias,Sim,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,SPRF-ES,DEL04-ES,UOP02-DEL04-ES,0,baixo
2025-04-19,06:00,2025-04-19 06:00:00,2025.0,4.0,sabado,6.0,manha,ES,MIMOSO DO SUL,False,101.0,BR-101,439.0,-21.08045577,-41.23653889,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Simples,Reta,Sim,0.0,3.0,0.0,3.0,0.0,0.0,2.0,3.0,SPRF-ES,DEL03-ES,UOP02-DEL03-ES,1,grave
2025-04-19,08:50,2025-04-19 08:50:00,2025.0,4.0,sabado,8.0,manha,ES,LINHARES,False,101.0,BR-101,137.1,-19.29402534,-40.08581573,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Interseção de Vias,Não,0.0,0.0,3.0,3.0,3.0,0.0,2.0,6.0,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,0,moderado
2025-04-19,15:35,2025-04-19 15:35:00,2025.0,4.0,sabado,15.0,tarde,ES,MARECHAL FLORIANO,False,262.0,BR-262,57.1,-20.41728006,-40.76425552,Ausência de reação do condutor,Engavetamento,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Reta,Não,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,0,baixo
2025-04-19,16:15,2025-04-19 16:15:00,2025.0,4.0,sabado,16.0,tarde,ES,ANCHIETA,False,101.0,BR-101,352.6,-20.672678,-40.664446,Velocidade Incompatível,Tombamento,Com Vítimas Fatais,Pleno dia,Decrescente,Nublado,Simples,Curva,Não,1.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,SPRF-ES,DEL03-ES,UOP01-DEL03-ES,1,fatal
2025-04-17,04:45,2025-04-17 04:45:00,2025.0,4.0,quinta,4.0,madrugada,ES,CARIACICA,True,101.0,BR-101,283.0,-20.25235585,-40.37246794,Acumulo de água sobre o pavimento,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Não,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,0,moderado
2025-04-19,20:20,2025-04-19 20:20:00,2025.0,4.0,sabado,20.0,noite,ES,SAO MATEUS,False,101.0,BR-101,91.0,-18.6489133,-39.8735389,Ausência de reação do condutor,Colisão lateral sentido oposto,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Sim,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,SPRF-ES,DEL04-ES,UOP02-DEL04-ES,1,grave
2025-04-20,07:00,2025-04-20 07:00:00,2025.0,4.0,domingo,7.0,manha,ES,IBIRACU,False,101.0,BR-101,209.1,-19.790156,-40.371425,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,0,moderado
2025-04-16,20:30,2025-04-16 20:30:00,2025.0,4.0,quarta,20.0,noite,ES,COLATINA,False,259.0,BR-259,53.0,-19.4998405,-40.6293236,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Múltipla,Reta;Aclive,Não,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,1,grave
2025-04-20,13:00,2025-04-20 13:00:00,2025.0,4.0,domingo,13.0,tarde,ES,SERRA,True,101.0,BR-101,266.1,-20.19214333,-40.26803,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,0,moderado
2025-04-16,22:40,2025-04-16 22:40:00,2025.0,4.0,quarta,22.0,noite,ES,SERRA,True,101.0,BR-101,266.0,-20.18744168,-40.26826713,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Sem Vítimas,Plena Noite,Crescente,Garoa/Chuvisco,Dupla,Interseção de Vias;Curva,Sim,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,0,baixo
2025-04-20,14:00,2025-04-20 14:00:00,2025.0,4.0,domingo,14.0,tarde,ES,SERRA,True,101.0,BR-101,270.0,-20.227855,-40.271222,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,1,grave
2025-04-20,15:50,2025-04-20 15:50:00,2025.0,4.0,domingo,15.0,tarde,ES,LINHARES,False,101.0,BR-101,146.5,-19.3754976,-40.06621834,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,0.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,0,moderado
2025-04-20,16:00,2025-04-20 16:00:00,2025.0,4.0,domingo,16.0,tarde,ES,SOORETAMA,False,101.0,BR-101,127.6,-19.20921366,-40.09409985,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,0,moderado
2025-04-20,14:10,2025-04-20 14:10:00,2025.0,4.0,domingo,14.0,tarde,ES,ICONHA,False,101.0,BR-101,372.5,-20.77557896,-40.77835827,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Não,0.0,0.0,1.0,1.0,3.0,0.0,2.0,4.0,SPRF-ES,DEL03-ES,UOP01-DEL03-ES,0,moderado
2025-04-20,14:55,2025-04-20 14:55:00,2025.0,4.0,domingo,14.0,tarde,ES,IBIRACU,False,101.0,BR-101,213.6,-19.82874,-40.36889,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Nublado,Múltipla,Retorno Regulamentado;Curva,Sim,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,0,baixo
2025-04-20,19:40,2025-04-20 19:40:00,2025.0,4.0,domingo,19.0,noite,ES,CONCEICAO DA BARRA,False,101.0,BR-101,48.0,-18.56955634,-39.89731528,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta;Declive,Não,0.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,SPRF-ES,DEL04-ES,UOP02-DEL04-ES,0,moderado
2025-04-20,23:50,2025-04-20 23:50:00,2025.0,4.0,domingo,23.0,noite,ES,IBIRACU,False,101.0,BR-101,210.4,-19.801326,-40.368169,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Curva;Declive,Não,1.0,2.0,1.0,3.0,0.0,0.0,1.0,4.0,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,1,fatal
2025-04-21,17:30,2025-04-21 17:30:00,2025.0,4.0,segunda,17.0,tarde,ES,IBATIBA,False,262.0,BR-262,146.0,-20.22517894,-41.4166556,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Simples,Reta;Declive,Não,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,SPRF-ES,DEL01-ES,UOP02-DEL01-ES,1,grave
2025-04-21,19:20,2025-04-21 19:20:00,2025.0,4.0,segunda,19.0,noite,ES,RIO NOVO DO SUL,False,101.0,BR-101,390.3,-20.8626313,-40.8814921,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta,Não,0.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,SPRF-ES,DEL03-ES,UOP02-DEL03-ES,0,moderado
2025-04-22,11:40,2025-04-22 11:40:00,2025.0,4.0,terca,11.0,manha,ES,LINHARES,False,101.0,BR-101,144.8,-19.37599832,-40.01356697,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Sim,0.0,0.0,1.0,1.0,3.0,0.0,2.0,4.0,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,0,moderado
2025-04-22,13:45,2025-04-22 13:45:00,2025.0,4.0,terca,13.0,tarde,ES,IBATIBA,False,262.0,BR-262,159.0,-20.22292986,-41.45413918,Manobra de mudança de faixa,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,0.0,1.0,0.0,1.0,2.0,0.0,3.0,3.0,SPRF-ES,DEL01-ES,UOP02-DEL01-ES,1,grave
2025-04-22,15:40,2025-04-22 15:40:00,2025.0,4.0,terca,15.0,tarde,ES,CARIACICA,True,101.0,BR-101,296.1,-20.34254661,-40.40159321,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Sim,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,0,moderado
2025-04-22,17:09,2025-04-22 17:09:00,2025.0,4.0,terca,17.0,tarde,ES,SERRA,True,101.0,BR-101,265.0,-20.1824,-40.2655,Acumulo de areia ou detritos sobre o pavimento,Queda de ocupante de veículo,Sem Vítimas,Anoitecer,Crescente,Céu Claro,Dupla,Curva,Sim,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,0,baixo
2025-04-22,17:18,2025-04-22 17:18:00,2025.0,4.0,terca,17.0,tarde,ES,SERRA,True,101.0,BR-101,269.0,-20.21701001,-40.2699101,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Múltipla,Reta,Sim,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,0,moderado
2025-04-23,05:53,2025-04-23 05:53:00,2025.0,4.0,quarta,5.0,madrugada,ES,SAO MATEUS,False,101.0,BR-101,32.0,-18.6489336,-39.8735425,Mal súbito do condutor,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Decrescente,Nublado,Simples,Interseção de Vias,Não,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,SPRF-ES,DEL04-ES,UOP02-DEL04-ES,0,moderado
2025-04-23,09:20,2025-04-23 09:20:00,2025.0,4.0,quarta,9.0,manha,ES,SERRA,True,101.0,BR-101,269.9,-20.0488452,-40.38640393,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,1,grave
2025-04-23,18:45,2025-04-23 18:45:00,2025.0,4.0,quarta,18.0,noite,ES,VILA VELHA,True,101.0,BR-101,311.9,-20.443068,-40.46019,Acessar a via sem observar a presença dos outros veículos,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,1,fatal
2025-04-23,19:00,2025-04-23 19:00:00,2025.0,4.0,quarta,19.0,noite,ES,SERRA,True,101.0,BR-101,263.1,-20.12509291,-40.34179688,Demais falhas mecânicas ou elétricas,Eventos atípicos,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Sim,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,0,moderado
2025-04-16,15:25,2025-04-16 15:25:00,2025.0,4.0,quarta,15.0,tarde,ES,LINHARES,False,101.0,BR-101,147.5,-19.38642139,-40.06740924,Pedestre cruzava a pista fora da faixa,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,0,moderado
2025-04-24,15:30,2025-04-24 15:30:00,2025.0,4.0,quinta,15.0,tarde,ES,SERRA,True,101.0,BR-101,265.0,-20.18240833,-40.26541,Pista esburacada,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Reta,Sim,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,1,grave
2025-04-25,05:30,2025-04-25 05:30:00,2025.0,4.0,sexta,5.0,madrugada,ES,SAO MATEUS,False,101.0,BR-101,71.0,-18.75469863,-39.86251831,Ausência de reação do condutor,Capotamento,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Simples,Reta;Aclive,Não,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,SPRF-ES,DEL04-ES,UOP02-DEL04-ES,1,grave
2025-04-25,06:10,2025-04-25 06:10:00,2025.0,4.0,sexta,6.0,manha,ES,SERRA,True,101.0,BR-101,267.8,-20.20453,-40.26744,Condutor desrespeitou a iluminação vermelha do semáforo,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Reta;Interseção de Vias,Sim,0.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,1,grave
2025-04-25,12:00,2025-04-25 12:00:00,2025.0,4.0,sexta,12.0,tarde,ES,SERRA,True,101.0,BR-101,268.8,-20.2147571,-40.27002007,Acessar a via sem observar a presença dos outros veículos,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,1,grave
2025-04-25,13:16,2025-04-25 13:16:00,2025.0,4.0,sexta,13.0,tarde,ES,DOMINGOS MARTINS,False,262.0,BR-262,36.5,-20.381033,-40.6057,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,1,grave
2025-04-25,18:10,2025-04-25 18:10:00,2025.0,4.0,sexta,18.0,noite,ES,VIANA,True,101.0,BR-101,298.5,-20.356822,-40.41918,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Sim,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,1,grave
2025-04-25,19:30,2025-04-25 19:30:00,2025.0,4.0,sexta,19.0,noite,ES,SOORETAMA,False,101.0,BR-101,121.0,-19.05603549,-40.03174371,Ultrapassagem Indevida,Colisão lateral sentido oposto,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta;Declive,Não,0.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,1,grave
2025-04-25,20:15,2025-04-25 20:15:00,2025.0,4.0,sexta,20.0,noite,ES,CARIACICA,True,101.0,BR-101,292.0,-20.307885,-40.394741,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta;Declive,Sim,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,0,moderado
2025-04-25,21:10,2025-04-25 21:10:00,2025.0,4.0,sexta,21.0,noite,ES,GUARAPARI,True,101.0,BR-101,325.0,-20.55633551,-40.48060656,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Reta,Não,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,SPRF-ES,DEL03-ES,UOP01-DEL03-ES,0,moderado
2025-04-26,05:20,2025-04-26 05:20:00,2025.0,4.0,sabado,5.0,madrugada,ES,CARIACICA,True,101.0,BR-101,292.8,-20.32494571,-40.39555618,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Múltipla,Reta,Sim,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,0,moderado
2025-04-26,15:30,2025-04-26 15:30:00,2025.0,4.0,sabado,15.0,tarde,ES,ARACRUZ,False,101.0,BR-101,198.7,-19.71708565,-40.34598335,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,0,moderado
2025-04-26,18:40,2025-04-26 18:40:00,2025.0,4.0,sabado,18.0,noite,ES,ITAPEMIRIM,False,101.0,BR-101,416.2,-20.93814217,-41.08225219,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Reta,Não,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,SPRF-ES,DEL03-ES,UOP02-DEL03-ES,1,grave
2025-04-26,18:45,2025-04-26 18:45:00,2025.0,4.0,sabado,18.0,noite,ES,JAGUARE,False,101.0,BR-101,101.1,-18.981539,-39.996048,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Não,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,SPRF-ES,DEL04-ES,UOP02-DEL04-ES,1,grave
2025-04-26,17:30,2025-04-26 17:30:00,2025.0,4.0,sabado,17.0,tarde,ES,CACHOEIRO DE ITAPEMIRIM,False,393.0,BR-393,0.8,-20.83808161,-41.16504586,Conversão proibida,Colisão transversal,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Simples,Reta,Sim,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,SPRF-ES,DEL03-ES,UOP02-DEL03-ES,1,grave
2025-04-27,02:30,2025-04-27 02:30:00,2025.0,4.0,domingo,2.0,madrugada,ES,SERRA,True,101.0,BR-101,255.0,-20.118736,-40.311946,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,0,moderado
2025-02-22,22:40,2025-02-22 22:40:00,2025.0,2.0,sabado,22.0,noite,ES,SERRA,True,101.0,BR-101,257.3,-20.12832782,-40.29915935,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Decrescente,Ignorado,Dupla,Rotatória,Não,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,1,grave
2025-04-27,18:45,2025-04-27 18:45:00,2025.0,4.0,domingo,18.0,noite,ES,SAO MATEUS,False,101.0,BR-101,66.0,-18.71696785,-39.87288086,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,SPRF-ES,DEL04-ES,UOP02-DEL04-ES,0,moderado
2025-04-28,09:45,2025-04-28 09:45:00,2025.0,4.0,segunda,9.0,manha,ES,SERRA,True,101.0,BR-101,270.8,-20.232365,-40.2745916,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Curva,Sim,0.0,2.0,2.0,4.0,2.0,0.0,2.0,6.0,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,1,grave
