rodovia_label,km,total_acidentes,acidentes_alto_risco,mortos,feridos_graves,feridos_leves,feridos,veiculos,pessoas,percentual_alto_risco
BR-101,394.9,1,0,0.0,0.0,1.0,1.0,2.0,3.0,0.0
BR-101,65.5,1,0,0.0,0.0,1.0,1.0,2.0,3.0,0.0
BR-101,395.5,1,0,0.0,0.0,1.0,1.0,3.0,3.0,0.0
BR-101,396.1,1,1,0.0,1.0,0.0,1.0,3.0,3.0,1.0
BR-101,396.5,1,0,0.0,0.0,1.0,1.0,1.0,2.0,0.0
BR-101,396.6,1,0,0.0,0.0,2.0,2.0,1.0,2.0,0.0
BR-101,396.8,1,1,0.0,1.0,0.0,1.0,3.0,3.0,1.0
BR-101,397.0,1,1,2.0,0.0,0.0,0.0,2.0,3.0,1.0
BR-101,398.9,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-101,65.9,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-101,399.1,1,1,0.0,4.0,2.0,6.0,1.0,6.0,1.0
BR-101,399.6,1,0,0.0,0.0,2.0,2.0,2.0,2.0,0.0
BR-101,400.5,1,0,0.0,0.0,2.0,2.0,2.0,3.0,0.0
BR-101,400.7,1,1,1.0,0.0,1.0,1.0,6.0,5.0,1.0
BR-101,66.2,1,0,0.0,0.0,2.0,2.0,2.0,2.0,0.0
BR-101,401.3,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-101,404.1,1,1,1.0,0.0,1.0,1.0,3.0,3.0,1.0
BR-101,405.3,1,1,1.0,0.0,0.0,0.0,2.0,2.0,1.0
BR-101,406.5,1,1,1.0,0.0,0.0,0.0,2.0,2.0,1.0
BR-101,66.3,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-101,407.3,1,0,0.0,0.0,1.0,1.0,3.0,6.0,0.0
BR-101,407.8,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-101,407.9,1,0,0.0,0.0,1.0,1.0,2.0,3.0,0.0
BR-101,409.8,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-101,413.0,1,0,0.0,0.0,1.0,1.0,3.0,3.0,0.0
BR-101,414.5,1,1,1.0,0.0,0.0,0.0,3.0,3.0,1.0
BR-101,415.7,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-101,66.6,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-101,416.3,1,0,0.0,0.0,2.0,2.0,2.0,3.0,0.0
BR-101,417.0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
BR-101,418.0,1,0,0.0,0.0,3.0,3.0,2.0,3.0,0.0
BR-101,420.8,1,0,0.0,0.0,1.0,1.0,1.0,2.0,0.0
BR-101,421.5,1,0,0.0,0.0,1.0,1.0,1.0,2.0,0.0
BR-101,422.6,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
BR-101,423.0,1,0,0.0,0.0,2.0,2.0,1.0,2.0,0.0
BR-101,67.3,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-101,67.7,1,0,0.0,0.0,1.0,1.0,3.0,3.0,0.0
BR-101,426.0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-101,426.2,1,1,1.0,0.0,0.0,0.0,2.0,3.0,1.0
BR-101,426.3,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
BR-101,427.0,1,1,1.0,0.0,0.0,0.0,3.0,4.0,1.0
BR-101,427.1,1,1,0.0,1.0,1.0,2.0,1.0,2.0,1.0
BR-101,427.9,1,1,1.0,0.0,0.0,0.0,2.0,2.0,1.0
BR-101,428.0,1,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
BR-101,68.5,1,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
BR-101,431.9,1,1,0.0,1.0,0.0,1.0,1.0,2.0,1.0
BR-101,433.5,1,0,0.0,0.0,3.0,3.0,3.0,5.0,0.0
BR-101,434.9,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-101,436.6,1,0,0.0,0.0,4.0,4.0,3.0,7.0,0.0
BR-101,438.7,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-101,68.8,1,1,0.0,1.0,1.0,2.0,2.0,2.0,1.0
BR-101,439.0,1,1,0.0,3.0,0.0,3.0,2.0,3.0,1.0
BR-101,440.0,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-101,68.9,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
BR-101,443.0,1,0,0.0,0.0,2.0,2.0,2.0,2.0,0.0
BR-101,443.3,1,0,0.0,0.0,2.0,2.0,1.0,2.0,0.0
BR-101,444.0,1,0,0.0,0.0,3.0,3.0,2.0,3.0,0.0
BR-101,445.0,1,1,0.0,1.0,1.0,2.0,2.0,2.0,1.0
BR-101,70.5,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-101,448.0,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-101,448.2,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-101,448.3,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-101,450.0,1,1,0.0,2.0,1.0,3.0,6.0,5.0,1.0
BR-101,453.3,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-101,457.0,1,0,0.0,0.0,2.0,2.0,2.0,2.0,0.0
BR-101,461.0,1,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
BR-259,0.0,1,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
BR-259,2.5,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-259,4.0,1,0,0.0,0.0,3.0,3.0,2.0,4.0,0.0
BR-259,5.0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-101,71.1,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-101,72.0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-259,8.7,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-101,72.5,1,1,1.0,0.0,0.0,0.0,2.0,2.0,1.0
BR-259,11.9,1,1,0.0,1.0,0.0,1.0,2.0,3.0,1.0
BR-259,12.5,1,1,0.0,4.0,1.0,5.0,2.0,5.0,1.0
BR-259,15.5,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-259,16.6,1,0,0.0,0.0,4.0,4.0,2.0,5.0,0.0
BR-259,18.0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-259,20.0,1,0,0.0,0.0,2.0,2.0,2.0,3.0,0.0
BR-259,21.0,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-259,23.4,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-259,24.0,1,1,0.0,2.0,0.0,2.0,2.0,3.0,1.0
BR-259,25.0,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-259,25.2,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-101,72.9,1,1,1.0,0.0,0.0,0.0,2.0,2.0,1.0
BR-259,30.8,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-259,31.8,1,1,2.0,0.0,0.0,0.0,2.0,3.0,1.0
BR-101,73.3,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-259,35.0,1,1,1.0,0.0,0.0,0.0,2.0,2.0,1.0
BR-259,38.3,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-259,40.0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
BR-259,40.5,1,1,0.0,1.0,0.0,1.0,3.0,4.0,1.0
BR-259,44.0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
BR-259,45.0,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-259,47.0,1,1,0.0,1.0,0.0,1.0,2.0,3.0,1.0
BR-259,47.9,1,1,2.0,0.0,0.0,0.0,2.0,3.0,1.0
BR-259,48.5,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-259,49.1,1,0,0.0,0.0,2.0,2.0,2.0,3.0,0.0
BR-259,49.9,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-101,74.5,1,0,0.0,0.0,2.0,2.0,1.0,2.0,0.0
BR-259,50.5,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
BR-259,50.9,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-259,51.0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
BR-259,51.2,1,1,0.0,1.0,0.0,1.0,3.0,3.0,1.0
BR-259,51.6,1,0,0.0,0.0,2.0,2.0,2.0,5.0,0.0
BR-101,76.0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
BR-259,52.6,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
BR-101,77.5,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-259,53.2,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
BR-259,53.4,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-259,53.5,1,0,0.0,0.0,1.0,1.0,1.0,2.0,0.0
BR-101,77.9,1,1,0.0,1.0,1.0,2.0,2.0,4.0,1.0
BR-259,53.8,1,0,0.0,0.0,2.0,2.0,2.0,2.0,0.0
BR-259,54.0,1,0,0.0,0.0,1.0,1.0,3.0,3.0,0.0
BR-259,55.0,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-101,78.3,1,1,1.0,0.0,0.0,0.0,2.0,2.0,1.0
BR-101,78.9,1,1,0.0,1.0,0.0,1.0,3.0,4.0,1.0
BR-259,57.3,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-259,57.4,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-101,79.2,1,0,0.0,0.0,2.0,2.0,1.0,2.0,0.0
BR-259,57.8,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
BR-101,80.1,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-259,58.4,1,1,0.0,2.0,2.0,4.0,2.0,4.0,1.0
BR-259,58.8,1,1,0.0,1.0,1.0,2.0,3.0,3.0,1.0
BR-259,59.0,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-259,59.1,1,1,0.0,2.0,0.0,2.0,3.0,4.0,1.0
BR-101,81.0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-259,60.9,1,0,0.0,0.0,1.0,1.0,2.0,3.0,0.0
BR-101,81.5,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-259,61.6,1,1,0.0,1.0,2.0,3.0,2.0,4.0,1.0
BR-259,61.9,1,0,0.0,0.0,2.0,2.0,1.0,2.0,0.0
BR-101,85.0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-259,62.4,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-259,62.9,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-259,63.2,1,1,0.0,1.0,1.0,2.0,2.0,3.0,1.0
BR-259,63.6,1,0,0.0,0.0,1.0,1.0,2.0,3.0,0.0
BR-259,64.0,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-259,64.5,1,0,0.0,0.0,3.0,3.0,2.0,3.0,0.0
BR-259,65.3,1,1,0.0,1.0,1.0,2.0,2.0,4.0,1.0
BR-259,65.9,1,1,0.0,1.0,0.0,1.0,2.0,3.0,1.0
BR-259,66.0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
BR-259,67.9,1,0,0.0,0.0,2.0,2.0,2.0,2.0,0.0
BR-259,68.4,1,0,0.0,0.0,2.0,2.0,2.0,2.0,0.0
BR-259,69.0,1,0,0.0,0.0,2.0,2.0,1.0,2.0,0.0
BR-101,87.0,1,0,0.0,0.0,4.0,4.0,2.0,5.0,0.0
BR-259,71.8,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-259,78.8,1,0,0.0,0.0,2.0,2.0,1.0,2.0,0.0
BR-259,79.0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
BR-259,82.0,1,0,0.0,0.0,1.0,1.0,3.0,3.0,0.0
BR-259,83.5,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-259,84.0,1,0,0.0,0.0,1.0,1.0,4.0,5.0,0.0
BR-259,85.0,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-259,88.6,1,1,1.0,1.0,0.0,1.0,3.0,4.0,1.0
BR-259,90.0,1,0,0.0,0.0,2.0,2.0,1.0,2.0,0.0
BR-259,93.3,1,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0
BR-259,94.5,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-259,99.0,1,0,0.0,0.0,1.0,1.0,3.0,3.0,0.0
BR-259,100.4,1,0,0.0,0.0,1.0,1.0,2.0,3.0,0.0
BR-259,100.5,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-259,100.9,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-101,87.2,1,0,0.0,0.0,1.0,1.0,4.0,3.0,0.0
BR-259,102.6,1,1,1.0,0.0,1.0,1.0,2.0,3.0,1.0
BR-259,103.0,1,0,0.0,0.0,1.0,1.0,3.0,3.0,0.0
BR-259,104.0,1,0,0.0,0.0,2.0,2.0,2.0,3.0,0.0
BR-259,105.0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-262,0.1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-262,0.3,1,0,0.0,0.0,2.0,2.0,1.0,2.0,0.0
BR-101,88.3,1,1,1.0,0.0,0.0,0.0,2.0,3.0,1.0
BR-262,0.7,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-262,0.8,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-101,89.5,1,1,0.0,1.0,1.0,2.0,2.0,2.0,1.0
BR-101,91.8,1,1,0.0,1.0,0.0,1.0,6.0,4.0,1.0
BR-262,14.0,1,0,0.0,0.0,2.0,2.0,1.0,2.0,0.0
BR-101,93.0,1,0,0.0,0.0,1.0,1.0,5.0,4.0,0.0
BR-262,16.5,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-101,93.5,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-262,17.2,1,1,0.0,1.0,0.0,1.0,3.0,3.0,1.0
BR-262,17.3,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-262,17.4,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
BR-262,17.7,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-101,93.7,1,1,1.0,0.0,0.0,0.0,2.0,2.0,1.0
BR-262,18.9,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-101,94.2,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-262,19.5,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-262,19.8,1,0,0.0,0.0,1.0,1.0,2.0,6.0,0.0
BR-262,19.9,1,0,0.0,0.0,5.0,5.0,3.0,5.0,0.0
BR-101,95.0,1,1,4.0,0.0,3.0,3.0,4.0,11.0,1.0
BR-101,97.3,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-262,22.5,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-262,22.9,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-262,24.9,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
BR-101,98.2,1,1,0.0,1.0,0.0,1.0,3.0,3.0,1.0
BR-262,25.9,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
BR-101,99.0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-262,26.8,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-262,26.9,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-262,27.3,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
BR-262,27.5,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
BR-262,27.9,1,1,0.0,1.0,5.0,6.0,3.0,8.0,1.0
BR-262,28.0,1,1,0.0,1.0,1.0,2.0,2.0,3.0,1.0
BR-101,99.7,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-262,29.5,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-101,100.3,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-262,30.5,1,0,0.0,0.0,1.0,1.0,3.0,3.0,0.0
BR-262,31.4,1,0,0.0,0.0,1.0,1.0,3.0,3.0,0.0
BR-262,31.5,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-262,32.6,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-262,32.9,1,0,0.0,0.0,1.0,1.0,2.0,4.0,0.0
BR-101,101.1,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-262,33.5,1,0,0.0,0.0,2.0,2.0,1.0,2.0,0.0
BR-101,101.5,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-262,34.4,1,0,0.0,0.0,1.0,1.0,3.0,3.0,0.0
BR-101,102.3,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
BR-101,107.0,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-262,36.5,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-262,36.9,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-262,37.0,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-101,108.3,1,1,1.0,0.0,0.0,0.0,2.0,2.0,1.0
BR-101,109.6,1,1,0.0,1.0,0.0,1.0,3.0,3.0,1.0
BR-262,39.5,1,0,0.0,0.0,1.0,1.0,2.0,8.0,0.0
BR-262,39.8,1,0,0.0,0.0,1.0,1.0,2.0,4.0,0.0
BR-101,109.7,1,0,0.0,0.0,2.0,2.0,1.0,2.0,0.0
BR-262,40.0,1,0,0.0,0.0,3.0,3.0,2.0,3.0,0.0
BR-262,41.0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
BR-262,42.0,1,0,0.0,0.0,6.0,6.0,3.0,8.0,0.0
BR-262,43.1,1,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
BR-262,43.5,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-101,110.5,1,0,0.0,0.0,2.0,2.0,2.0,3.0,0.0
BR-262,43.9,1,1,1.0,1.0,1.0,2.0,2.0,4.0,1.0
BR-101,111.8,1,0,0.0,0.0,2.0,2.0,2.0,4.0,0.0
BR-262,44.6,1,1,0.0,1.0,0.0,1.0,3.0,3.0,1.0
BR-101,112.0,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-262,46.0,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-262,46.6,1,0,0.0,0.0,1.0,1.0,2.0,3.0,0.0
BR-262,47.0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
BR-262,47.5,1,1,0.0,2.0,0.0,2.0,2.0,2.0,1.0
BR-262,47.6,1,1,1.0,0.0,0.0,0.0,2.0,2.0,1.0
BR-262,47.8,1,1,1.0,0.0,0.0,0.0,2.0,2.0,1.0
BR-262,48.0,1,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
BR-262,48.5,1,1,0.0,1.0,2.0,3.0,2.0,4.0,1.0
BR-262,49.0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-262,49.2,1,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
BR-262,50.3,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-101,113.5,1,0,0.0,0.0,2.0,2.0,2.0,3.0,0.0
BR-262,52.0,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-262,52.3,1,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
BR-101,114.4,1,1,1.0,0.0,0.0,0.0,3.0,3.0,1.0
BR-262,54.0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-262,54.5,1,1,0.0,1.0,0.0,1.0,2.0,3.0,1.0
BR-262,55.0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-262,55.4,1,1,1.0,2.0,0.0,2.0,3.0,6.0,1.0
BR-101,115.0,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-101,116.0,1,0,0.0,0.0,1.0,1.0,2.0,3.0,0.0
BR-262,57.1,1,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
BR-262,57.4,1,0,0.0,0.0,2.0,2.0,1.0,2.0,0.0
BR-262,58.1,1,0,0.0,0.0,1.0,1.0,2.0,3.0,0.0
BR-262,58.7,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-262,58.8,1,0,0.0,0.0,2.0,2.0,2.0,2.0,0.0
BR-262,59.0,1,0,0.0,0.0,1.0,1.0,2.0,3.0,0.0
BR-262,60.4,1,0,0.0,0.0,2.0,2.0,1.0,2.0,0.0
BR-262,61.8,1,0,0.0,0.0,2.0,2.0,3.0,4.0,0.0
BR-262,62.5,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-262,63.7,1,1,0.0,4.0,1.0,5.0,2.0,5.0,1.0
BR-101,117.0,1,0,0.0,0.0,1.0,1.0,2.0,3.0,0.0
BR-262,64.9,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-101,117.9,1,0,0.0,0.0,3.0,3.0,3.0,4.0,0.0
BR-262,65.4,1,1,1.0,0.0,1.0,1.0,2.0,2.0,1.0
BR-262,65.5,1,1,1.0,0.0,0.0,0.0,2.0,5.0,1.0
BR-262,65.7,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-262,65.8,1,0,0.0,0.0,2.0,2.0,1.0,2.0,0.0
BR-101,118.0,1,0,0.0,0.0,1.0,1.0,3.0,3.0,0.0
BR-262,66.1,1,0,0.0,0.0,0.0,0.0,3.0,6.0,0.0
BR-101,118.2,1,0,0.0,0.0,1.0,1.0,4.0,4.0,0.0
BR-262,69.8,1,0,0.0,0.0,3.0,3.0,2.0,4.0,0.0
BR-262,70.0,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-262,71.8,1,0,0.0,0.0,1.0,1.0,3.0,3.0,0.0
BR-101,119.6,1,1,0.0,1.0,1.0,2.0,2.0,3.0,1.0
BR-101,119.8,1,1,0.0,2.0,0.0,2.0,2.0,3.0,1.0
BR-262,73.2,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-262,73.6,1,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
BR-262,75.0,1,0,0.0,0.0,0.0,0.0,2.0,3.0,0.0
BR-262,75.4,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-262,75.6,1,0,0.0,0.0,2.0,2.0,3.0,4.0,0.0
BR-262,76.4,1,1,1.0,1.0,0.0,1.0,2.0,3.0,1.0
BR-262,77.0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
BR-262,77.6,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-101,120.0,1,1,0.0,1.0,0.0,1.0,4.0,3.0,1.0
BR-262,77.9,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-262,78.4,1,0,0.0,0.0,1.0,1.0,3.0,3.0,0.0
BR-262,78.5,1,0,0.0,0.0,3.0,3.0,2.0,3.0,0.0
BR-262,78.8,1,1,0.0,1.0,1.0,2.0,3.0,5.0,1.0
BR-262,79.0,1,1,2.0,0.0,2.0,2.0,4.0,4.0,1.0
BR-262,79.1,1,1,0.0,1.0,7.0,8.0,2.0,8.0,1.0
BR-262,79.9,1,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
BR-262,80.0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-262,83.0,1,1,0.0,1.0,1.0,2.0,1.0,2.0,1.0
BR-262,83.4,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-262,84.0,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-262,84.6,1,0,0.0,0.0,2.0,2.0,1.0,2.0,0.0
BR-262,85.0,1,0,0.0,0.0,1.0,1.0,2.0,3.0,0.0
BR-262,85.2,1,1,1.0,2.0,0.0,2.0,2.0,3.0,1.0
BR-262,87.0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-262,87.9,1,1,1.0,1.0,2.0,3.0,2.0,4.0,1.0
BR-101,120.2,1,0,0.0,0.0,1.0,1.0,4.0,6.0,0.0
BR-262,89.7,1,1,1.0,0.0,0.0,0.0,3.0,3.0,1.0
BR-101,122.4,1,0,0.0,0.0,3.0,3.0,1.0,4.0,0.0
BR-262,92.0,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-101,122.5,1,0,0.0,0.0,1.0,1.0,4.0,4.0,0.0
BR-101,122.8,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-262,94.3,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-101,123.5,1,1,0.0,1.0,1.0,2.0,2.0,2.0,1.0
BR-262,96.0,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-101,125.1,1,1,0.0,1.0,0.0,1.0,3.0,3.0,1.0
BR-262,98.0,1,0,0.0,0.0,1.0,1.0,2.0,3.0,0.0
BR-262,98.1,1,0,0.0,0.0,4.0,4.0,2.0,4.0,0.0
BR-262,99.0,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-262,99.4,1,0,0.0,0.0,2.0,2.0,2.0,2.0,0.0
BR-262,99.5,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
BR-262,99.9,1,0,0.0,0.0,1.0,1.0,3.0,3.0,0.0
BR-262,100.6,1,1,0.0,1.0,1.0,2.0,2.0,3.0,1.0
BR-262,101.0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
BR-262,101.7,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-101,125.2,1,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
BR-262,102.5,1,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
BR-262,102.6,1,1,0.0,2.0,0.0,2.0,2.0,2.0,1.0
BR-262,103.0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-262,103.4,1,1,1.0,0.0,0.0,0.0,3.0,3.0,1.0
BR-101,125.3,1,0,0.0,0.0,1.0,1.0,2.0,3.0,0.0
BR-262,104.7,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
BR-101,125.6,1,1,1.0,0.0,0.0,0.0,4.0,4.0,1.0
BR-262,105.4,1,0,0.0,0.0,2.0,2.0,2.0,2.0,0.0
BR-101,125.9,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
BR-262,106.2,1,1,0.0,1.0,3.0,4.0,3.0,4.0,1.0
BR-262,106.4,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-262,106.7,1,1,1.0,0.0,1.0,1.0,3.0,4.0,1.0
BR-262,107.0,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-262,107.1,1,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
BR-262,108.9,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
